4,Fruits,16-08-2013,291131103,704
4,Personal Care,23-08-2016,971426427,312
1,Fruits,23-09-2012,857499921,147
3,Personal Care,27-07-2014,679117572,274
3,Cereal,20-09-2012,475726735,815
2,Baby Food,19-08-2011,239775168,582
3,Household,13-08-2015,685374200,317
3,Vegetables,28-11-2015,979231870,484
3,Fruits,19-10-2014,807275664,668
3,Cereal,24-08-2013,438960731,830
3,Office Supplies,23-04-2014,798599040,107
3,Snacks,20-11-2013,254577100,377
5,Personal Care,16-01-2015,287955367,706
7,Vegetables,21-02-2012,656595170,905
2,Snacks,23-12-2011,288670337,274
3,Personal Care,31-10-2014,432667195,265
3,Cosmetics,13-09-2010,607384574,196
1,Vegetables,15-02-2011,375738704,753
3,Personal Care,19-02-2016,708535611,162
1,Beverages,21-01-2015,750373351,319
4,Cosmetics,17-01-2011,412929141,991
3,Cereal,30-01-2017,435307347,699
1,Baby Food,15-04-2011,818758523,122
2,Fruits,19-12-2016,766107404,488
2,Beverages,25-09-2016,619529616,456
2,Snacks,28-02-2014,196494615,582
2,Office Supplies,30-01-2015,154060781,465
2,Personal Care,20-08-2012,851947104,506
1,Fruits,14-02-2011,107946527,182
6,Household,27-11-2015,956482875,170
5,Household,17-09-2010,652292478,336
3,Vegetables,26-05-2014,120424163,458
2,Beverages,23-10-2011,625411593,649
3,Vegetables,20-09-2010,713927495,533
1,Office Supplies,25-09-2013,478085792,265
4,Meat,26-05-2014,592090833,616
6,Snacks,17-04-2017,263635241,426
4,Meat,19-06-2013,539907491,345
4,Household,28-06-2016,253412377,462
4,Beverages,21-04-2010,739180171,276
2,Personal Care,13-10-2014,810502469,257
1,Office Supplies,27-10-2012,717428100,930
4,Cereal,20-07-2013,489847171,646
1,Snacks,25-01-2010,757000768,214
2,Household,15-05-2017,463537490,497
1,Meat,20-01-2010,629047381,290
5,Baby Food,24-07-2017,690207326,104
2,Baby Food,18-07-2017,971931540,796
1,Cosmetics,26-04-2014,388331353,124
3,Cereal,13-01-2017,623830592,490
4,Vegetables,16-03-2013,283165585,349
1,Fruits,30-04-2010,741385161,829
2,Fruits,22-12-2016,293850648,400
6,Clothes,14-02-2015,564527165,178
3,Meat,26-02-2010,925023353,139
3,Office Supplies,13-08-2014,829388225,171
6,Cereal,24-04-2016,875971114,957
4,Snacks,28-10-2012,552911698,751
3,Personal Care,15-05-2011,646412646,380
2,Clothes,21-03-2012,604960286,168
5,Fruits,21-05-2013,610434138,683
6,Snacks,20-07-2013,870281827,446
2,Clothes,29-06-2014,192295348,119
2,Clothes,22-05-2012,974577701,288
2,Beverages,28-09-2010,136506688,134
2,Vegetables,29-03-2015,191968333,595
3,Cosmetics,28-08-2010,456759870,111
3,Personal Care,19-12-2014,950623643,539
2,Cereal,27-08-2013,315731036,802
3,Fruits,20-03-2011,599728477,127
6,Vegetables,22-01-2010,626528680,237
3,Fruits,26-10-2015,771851193,468
4,Vegetables,19-06-2017,639274537,399
5,Vegetables,21-01-2017,694872653,646
1,Office Supplies,27-01-2012,372939336,519
3,Office Supplies,24-06-2010,879773414,176
6,Snacks,30-09-2013,341986215,170
5,Cosmetics,20-01-2013,556501567,921
3,Cereal,20-07-2015,729807031,582
4,Office Supplies,19-10-2012,889500606,971
4,Snacks,29-06-2012,974975097,550
3,Fruits,28-01-2012,121166169,319
3,Fruits,18-02-2015,967120730,948
4,Fruits,15-07-2011,373825109,139
3,Clothes,27-02-2011,672578132,346
6,Beverages,19-08-2015,122987926,118
3,Office Supplies,17-03-2015,474990737,481
3,Beverages,18-07-2015,364406907,157
7,Cereal,21-04-2015,735937917,108
7,Snacks,30-06-2013,822538506,611
3,Office Supplies,23-12-2010,318349301,288
2,Meat,27-11-2013,506744658,213
3,Office Supplies,16-09-2016,139164006,302
3,Cosmetics,16-09-2014,342335975,968
3,Household,25-05-2015,691427409,381
3,Fruits,24-08-2016,451507031,679
2,Household,25-06-2010,395236861,413
1,Office Supplies,26-12-2013,280478227,451
2,Meat,26-03-2011,835404956,136
1,Cosmetics,29-01-2010,608503377,224
2,Cereal,31-08-2015,918572318,564
3,Household,21-06-2011,904723107,328
4,Vegetables,13-02-2016,676379573,418
1,Clothes,27-05-2014,365467345,314
3,Snacks,28-09-2012,403308808,671
2,Personal Care,16-03-2014,467476260,309
1,Snacks,21-07-2013,789046943,524
6,Fruits,23-05-2012,878662335,315
5,Personal Care,30-05-2012,642436110,565
2,Personal Care,29-03-2016,636002671,350
4,Meat,26-07-2010,245521962,155
6,Personal Care,17-01-2017,976360833,324
5,Fruits,25-07-2013,272748744,878
3,Beverages,29-10-2013,722659909,317
2,Clothes,23-12-2013,551143157,156
1,Office Supplies,25-03-2011,303559815,469
1,Beverages,17-03-2015,595583713,168
2,Clothes,23-11-2013,763201177,252
2,Fruits,21-03-2013,670724618,812
1,Beverages,26-01-2014,334165751,188
1,Cereal,23-01-2010,620270764,887
1,Fruits,28-09-2014,530980241,533
2,Vegetables,23-04-2015,215900504,783
5,Personal Care,30-01-2015,137451684,218
4,Office Supplies,25-07-2010,796494901,493
4,Meat,21-08-2012,163772094,968
4,Snacks,24-06-2013,721899449,481
3,Meat,24-12-2012,308464610,141
4,Clothes,23-03-2017,576332318,300
3,Meat,21-01-2017,865410935,116
2,Clothes,25-08-2015,129994285,252
1,Household,22-02-2013,187995660,476
2,Clothes,17-10-2016,184783017,917
3,Snacks,20-05-2010,103354156,355
4,Office Supplies,28-01-2012,522421205,257
3,Beverages,25-07-2012,707657992,184
5,Vegetables,14-03-2011,445050847,844
1,Baby Food,28-02-2012,490898597,106
5,Beverages,18-02-2013,321812570,109
3,Baby Food,26-08-2016,384716594,804
3,Fruits,14-08-2015,739294755,180
6,Personal Care,27-07-2011,855647265,220
3,Household,26-12-2015,443296468,658
5,Vegetables,14-04-2011,821041190,289
4,Snacks,28-03-2011,227992761,680
3,Beverages,17-05-2017,687524259,814
3,Beverages,13-10-2014,369889342,233
3,Personal Care,30-06-2016,691624820,340
2,Cereal,17-08-2014,832655370,960
2,Meat,29-11-2014,445422065,333
2,Cosmetics,16-12-2010,400764358,103
6,Beverages,22-04-2012,504718625,200
1,Clothes,14-01-2013,699095094,237
7,Household,30-10-2013,327544772,333
1,Cosmetics,16-12-2012,276898658,245
5,Beverages,25-07-2015,843079936,157
4,Household,21-05-2012,831235730,501
2,Meat,17-11-2015,482729232,334
2,Baby Food,23-08-2011,683891475,120
1,Household,25-09-2016,536366117,757
2,Fruits,16-06-2015,996611726,582
4,Fruits,20-02-2012,515417850,169
2,Household,23-11-2015,901223790,503
5,Baby Food,15-11-2013,885328376,114
7,Fruits,21-10-2010,325191295,128
4,Household,21-04-2012,891647231,356
6,Cosmetics,22-06-2011,297664964,119
7,Clothes,16-03-2012,321149098,143
7,Office Supplies,30-05-2015,355900657,407
1,Office Supplies,27-11-2014,431213653,239
3,Vegetables,13-02-2014,833581483,376
7,Office Supplies,25-09-2013,582187688,592
5,Cereal,26-04-2013,397425973,706
3,Personal Care,22-10-2010,809255778,318
3,Office Supplies,23-09-2013,873436963,433
2,Office Supplies,22-05-2015,727518355,404
3,Vegetables,24-02-2010,129361283,885
5,Snacks,18-05-2012,707139575,698
3,Office Supplies,17-10-2014,109339559,255
6,Clothes,13-12-2014,554760062,167
2,Cosmetics,25-06-2011,282512414,146
2,Clothes,18-03-2016,343020474,223
2,Vegetables,22-08-2015,205561339,820
6,Vegetables,28-09-2016,833047187,548
5,Snacks,22-03-2017,164962136,469
2,Snacks,29-07-2015,495273387,122
5,Baby Food,14-04-2017,316217267,728
4,Beverages,21-07-2017,890342605,323
3,Baby Food,22-08-2012,400510728,141
1,Clothes,28-03-2011,699895465,124
1,Household,17-04-2017,269775140,660
4,Beverages,15-06-2015,306862151,196
1,Cosmetics,27-04-2015,925880372,195
4,Beverages,23-05-2011,137474858,228
3,Clothes,14-02-2011,172336280,250
5,Cereal,25-03-2011,480119979,822
3,Fruits,19-05-2011,211113297,136
2,Cosmetics,26-01-2011,344604480,131
4,Clothes,17-05-2014,779079854,211
1,Cosmetics,25-01-2015,583338248,422
2,Vegetables,25-07-2015,246490991,924
3,Cereal,23-07-2015,327961909,843
4,Cereal,23-10-2015,107487332,789
1,Baby Food,14-04-2010,281209504,796
6,Baby Food,20-02-2015,486441409,122
5,Household,18-03-2011,911798131,924
5,Meat,20-07-2017,568393838,336
2,Baby Food,25-07-2011,396850478,913
2,Baby Food,17-11-2011,541266620,267
5,Office Supplies,15-05-2011,760629689,319
3,Cosmetics,23-08-2015,413057029,423
1,Baby Food,14-09-2014,311400449,146
5,Fruits,30-04-2012,590323150,594
4,Vegetables,21-08-2016,975991761,591
2,Household,27-09-2016,550574529,306
7,Fruits,23-01-2016,281773841,138
5,Office Supplies,21-12-2013,304289376,254
1,Personal Care,23-12-2010,640534102,404
3,Meat,22-09-2012,250677812,364
2,Fruits,31-08-2013,389881885,246
2,Vegetables,27-01-2014,506632649,246
1,Beverages,19-12-2016,772483336,122
5,Vegetables,31-08-2011,310227143,178
3,Cereal,31-10-2012,853804051,989
7,Vegetables,23-06-2011,151922309,549
1,Beverages,17-01-2017,311170852,389
3,Household,30-11-2014,917088735,291
4,Meat,21-07-2010,113357293,138
3,Snacks,29-06-2012,185216891,842
3,Clothes,20-08-2014,921486699,259
3,Personal Care,24-06-2014,644439828,165
3,Office Supplies,23-05-2012,454658305,123
7,Office Supplies,21-11-2010,746915662,409
3,Beverages,18-08-2014,308760726,254
5,Fruits,21-11-2013,191997945,367
1,Office Supplies,14-11-2011,963932120,408
1,Vegetables,17-05-2012,703282344,520
6,Beverages,27-02-2013,297057282,149
3,Beverages,15-01-2011,288714969,191
3,Snacks,28-07-2014,753622472,242
3,Baby Food,29-11-2010,423078620,115
3,Clothes,27-12-2010,348694741,192
6,Personal Care,17-04-2011,633303725,425
3,Snacks,21-04-2017,547446429,408
6,Meat,30-11-2015,826995265,187
3,Beverages,15-05-2014,571584165,105
1,Cosmetics,24-03-2010,580682647,151
3,Personal Care,22-01-2012,949652040,113
3,Personal Care,24-07-2010,944166171,487
5,Cosmetics,24-08-2012,350211369,110
2,Vegetables,14-09-2012,620366895,837
2,Meat,29-10-2013,735175740,134
3,Cosmetics,16-02-2016,415947806,185
2,Office Supplies,20-05-2013,785301721,371
1,Personal Care,22-08-2016,152661311,267
2,Beverages,22-04-2015,947762906,940
3,Household,13-03-2011,270655333,896
3,Personal Care,22-01-2011,351570498,361
5,Meat,29-06-2016,878772199,258
7,Cereal,14-10-2014,203444325,298
6,Office Supplies,15-03-2011,407385337,169
5,Household,24-07-2014,480280482,227
2,Household,24-09-2013,873200929,422
2,Cosmetics,14-07-2012,310927951,246
5,Baby Food,22-04-2015,457322490,118
3,Meat,21-08-2014,451630628,233
3,Baby Food,25-06-2017,116246354,139
1,Baby Food,17-11-2013,336166036,125
1,Snacks,19-09-2016,275775992,691
4,Clothes,14-05-2010,580530297,240
2,Clothes,28-03-2017,909852778,161
2,Office Supplies,17-05-2015,543479764,346
4,Clothes,19-05-2010,631460082,690
3,Cereal,26-12-2014,822238528,879
4,Fruits,21-06-2012,860245645,322
6,Vegetables,13-09-2014,238942182,650
2,Snacks,19-08-2015,384876239,222
4,Office Supplies,13-07-2017,921119773,454
3,Baby Food,23-06-2016,462324273,140
2,Fruits,13-04-2014,297649085,680
3,Clothes,14-09-2016,511766183,659
2,Meat,24-02-2011,860315597,195
3,Meat,25-09-2011,887060868,360
3,Clothes,29-01-2010,149116504,205
2,Clothes,19-01-2014,794968831,279
2,Cosmetics,22-08-2013,543416678,208
3,Vegetables,16-01-2015,333571374,336
1,Vegetables,25-07-2015,997009122,546
3,Personal Care,21-06-2013,500077331,161
2,Personal Care,14-10-2010,904422700,432
4,Vegetables,30-03-2015,800719058,856
1,Office Supplies,23-05-2013,152739846,418
1,Office Supplies,16-06-2017,446577346,532
1,Cereal,31-07-2014,131647813,745
1,Cereal,28-01-2013,465309894,514
2,Household,17-02-2015,221049916,122
3,Cosmetics,14-08-2012,942666709,128
3,Clothes,22-08-2013,194271600,291
3,Meat,29-12-2015,110288417,205
2,Office Supplies,19-12-2010,645453488,151
1,Household,18-01-2013,267889010,159
3,Cereal,20-12-2014,183260381,113
1,Snacks,14-04-2011,887595593,790
4,Snacks,19-01-2017,433456408,802
1,Office Supplies,20-06-2014,318869864,500
5,Office Supplies,13-11-2015,508350980,633
5,Fruits,22-11-2012,776507079,315
5,Clothes,22-02-2015,831021153,232
1,Snacks,31-05-2017,185828864,949
2,Fruits,27-05-2014,504598033,433
1,Baby Food,20-06-2011,632719647,742
1,Beverages,30-07-2016,839181077,376
4,Cosmetics,17-03-2011,987011134,194
3,Fruits,13-02-2015,585701596,673
2,Household,22-11-2011,390722596,118
3,Household,16-06-2013,343235051,489
1,Clothes,17-03-2011,812379586,967
3,Clothes,17-11-2014,819912517,329
6,Beverages,28-07-2013,592296826,841
4,Fruits,25-09-2015,267081344,287
3,Fruits,24-09-2015,502127397,658
3,Clothes,13-10-2012,225608813,543
1,Office Supplies,17-08-2011,502135550,100
3,Snacks,16-04-2016,877505338,212
3,Clothes,21-03-2016,560749328,252
3,Fruits,29-04-2012,181117618,386
2,Beverages,23-06-2017,519902074,299
5,Meat,28-08-2013,696047675,176
2,Cosmetics,18-07-2012,337180125,209
1,Beverages,19-10-2010,261155593,190
6,Cereal,15-02-2011,604526841,208
1,Office Supplies,13-12-2015,969905507,285
1,Cosmetics,23-11-2015,431603753,263
1,Meat,29-04-2010,471546351,361
3,Vegetables,25-10-2011,483762204,440
3,Beverages,14-01-2014,145521485,602
3,Vegetables,14-01-2014,956100070,101
5,Meat,23-01-2012,461022222,203
2,Cosmetics,30-01-2016,766586768,234
4,Personal Care,22-12-2014,856400859,391
2,Vegetables,23-12-2015,254810559,269
4,Beverages,13-04-2015,118252217,735
2,Beverages,21-08-2014,239569604,897
2,Cosmetics,29-03-2013,816743648,381
3,Personal Care,31-10-2016,304472196,506
1,Baby Food,17-11-2015,752804076,494
6,Beverages,18-01-2017,232100617,821
3,Beverages,22-09-2016,483035647,312
2,Baby Food,20-10-2013,714078986,110
2,Vegetables,29-04-2013,330163466,142
3,Meat,14-09-2013,453485858,196
5,Clothes,30-09-2012,831052052,201
6,Vegetables,27-09-2013,754182517,747
2,Clothes,30-05-2013,936988580,164
3,Household,15-03-2016,339635312,225
4,Office Supplies,20-04-2016,758132874,379
5,Beverages,25-10-2012,561924350,151
1,Household,13-10-2010,536621892,361
2,Baby Food,24-05-2014,538524329,272
1,Fruits,27-05-2011,400701701,373
1,Cosmetics,19-03-2013,405097091,160
1,Cosmetics,17-08-2012,848443925,596
3,Baby Food,18-12-2015,133351123,661
3,Clothes,31-01-2010,292104423,324
1,Household,19-03-2012,723860681,267
6,Fruits,23-08-2010,912997615,355
3,Personal Care,29-06-2017,589251554,840
3,Cereal,14-11-2011,452671325,510
5,Personal Care,20-10-2011,823618257,328
2,Office Supplies,16-06-2017,292766177,255
2,Fruits,13-04-2010,239922797,508
6,Meat,20-12-2012,325781810,179
2,Cosmetics,28-01-2015,906979596,112
3,Vegetables,18-09-2015,908655869,290
2,Beverages,16-08-2011,365169513,199
6,Office Supplies,29-03-2017,650011098,831
5,Vegetables,15-11-2016,606979453,687
2,Household,17-01-2011,500185906,250
2,Clothes,13-09-2012,664054286,260
2,Vegetables,19-02-2013,153320920,902
3,Household,23-01-2016,793034636,272
2,Cosmetics,13-03-2017,570034062,121
5,Vegetables,17-03-2015,946893441,515
4,Clothes,25-09-2011,352815043,167
6,Cereal,27-07-2013,353275525,109
3,Snacks,29-03-2010,635823714,313
3,Cereal,16-01-2015,508320939,271
2,Cosmetics,21-05-2011,798807609,994
5,Clothes,25-06-2017,265964257,128
3,Cosmetics,14-12-2011,517064082,252
4,Beverages,13-09-2010,831843411,311
1,Personal Care,30-03-2014,472948396,271
5,Office Supplies,14-01-2010,233419835,155
3,Vegetables,31-08-2010,173579108,433
2,Clothes,28-12-2013,914024579,323
4,Household,13-12-2014,791616714,293
2,Cereal,13-06-2013,684665668,777
2,Beverages,16-05-2016,921195733,363
3,Meat,18-12-2015,472027003,778
3,Beverages,14-02-2014,654620635,179
1,Office Supplies,13-08-2013,956793153,273
2,Beverages,27-02-2016,561258733,247
6,Cosmetics,28-02-2015,405836951,132
7,Beverages,20-12-2015,712740886,150
2,Vegetables,28-07-2017,126010453,740
3,Vegetables,15-01-2012,772343432,221
3,Snacks,28-07-2017,861848104,863
3,Cosmetics,18-04-2015,665880334,201
3,Personal Care,25-07-2015,175843322,272
4,Snacks,21-10-2016,980091035,932
6,Household,27-06-2015,235664737,366
4,Fruits,14-12-2014,515047919,206
4,Household,26-10-2013,421767556,464
3,Baby Food,14-11-2013,145633494,803
2,Meat,17-01-2014,284062087,333
6,Snacks,15-03-2013,144034898,193
5,Household,20-02-2012,636010825,431
6,Meat,31-03-2014,400018060,112
5,Cosmetics,22-07-2015,687812221,204
5,Beverages,27-03-2016,542842042,250
4,Baby Food,28-03-2015,510295903,107
5,Meat,15-01-2010,501212012,314
2,Fruits,22-11-2010,825631844,115
4,Baby Food,15-07-2016,580479228,886
2,Beverages,22-08-2011,282990491,645
3,Snacks,25-08-2012,601512467,951
5,Fruits,24-02-2012,803558337,665
3,Fruits,22-07-2010,335651481,386
3,Snacks,24-03-2013,123608911,728
2,Vegetables,19-02-2011,948634517,808
4,Meat,29-11-2011,545046174,474
4,Meat,14-10-2012,368832767,170
1,Beverages,29-07-2015,364329230,626
2,Beverages,27-07-2015,318949258,962
6,Beverages,23-05-2016,217278087,199
3,Cosmetics,18-01-2017,184319961,849
5,Meat,30-11-2015,598443162,541
2,Vegetables,27-03-2012,736652886,740
3,Meat,24-06-2011,411409938,153
1,Cosmetics,21-03-2012,241252744,237
3,Clothes,21-05-2014,701230132,302
1,Personal Care,27-05-2011,986703431,358
5,Meat,26-05-2016,104399573,109
3,Snacks,20-08-2014,634566724,121
3,Beverages,29-02-2016,342585742,241
1,Snacks,13-02-2012,246641194,532
4,Cereal,31-12-2015,265792167,311
2,Household,30-09-2013,406493985,475
3,Fruits,28-02-2012,630265319,579
6,Vegetables,16-09-2014,967813813,588
5,Cosmetics,28-12-2013,909813296,744
5,Meat,27-03-2011,467250096,311
2,Household,31-03-2015,696735179,415
5,Personal Care,19-05-2016,492390334,458
1,Meat,23-01-2012,490029132,341
5,Fruits,13-06-2015,496292197,189
1,Clothes,23-04-2011,542820155,502
3,Baby Food,13-03-2017,786188352,150
1,Baby Food,30-09-2013,281807744,323
2,Vegetables,16-08-2014,535620248,717
4,Meat,29-03-2014,639393413,349
2,Clothes,25-09-2010,525953996,118
1,Personal Care,13-03-2010,603745353,295
4,Clothes,17-10-2010,311454951,189
1,Cosmetics,31-12-2014,480335843,238
2,Meat,19-01-2010,448393952,313
3,Clothes,24-05-2014,760818517,702
5,Household,19-05-2013,386329352,115
3,Snacks,18-01-2012,308273208,365
5,Cosmetics,22-05-2015,588151633,157
2,Snacks,23-02-2016,383360040,351
5,Household,15-01-2015,182042872,471
2,Cosmetics,21-09-2014,388936460,999
5,Snacks,14-02-2015,579089629,423
1,Baby Food,27-03-2017,847863709,905
2,Cereal,17-07-2010,534212195,481
5,Beverages,19-05-2011,830569255,875
6,Meat,31-05-2013,311156690,256
1,Baby Food,29-01-2016,706644332,982
1,Cosmetics,26-09-2013,874893510,244
2,Cereal,18-09-2014,362684285,608
1,Baby Food,16-11-2015,449511039,146
2,Household,22-04-2015,943669641,840
2,Personal Care,24-06-2016,154583919,208
2,Baby Food,15-05-2016,511990201,129
1,Cosmetics,19-10-2016,915937316,133
2,Snacks,19-12-2012,515211856,145
4,Household,27-07-2010,559048163,182
6,Beverages,14-08-2011,531968581,572
7,Baby Food,28-12-2012,299333941,134
6,Meat,19-05-2016,477827870,318
3,Baby Food,29-08-2011,187823569,366
1,Personal Care,29-06-2014,593432366,491
7,Household,14-05-2012,849497067,196
1,Cereal,24-07-2017,679738128,992
5,Cereal,25-02-2015,221444308,107
6,Cosmetics,24-09-2012,784569585,113
1,Meat,20-06-2013,460837256,306
2,Meat,24-10-2013,684245955,889
2,Cosmetics,25-04-2010,703089225,225
2,Meat,16-09-2013,232648217,168
5,Cereal,15-04-2010,501457059,133
7,Clothes,28-05-2017,770492064,164
3,Snacks,28-03-2016,182991731,169
3,Snacks,28-09-2010,479629886,194
1,Personal Care,30-08-2011,239579474,325
2,Beverages,16-07-2017,970356976,287
3,Cereal,14-10-2012,194201219,856
3,Cosmetics,16-02-2014,901474416,136
7,Personal Care,15-12-2012,761317193,540
5,Office Supplies,16-02-2010,367870175,515
1,Personal Care,20-12-2015,540273988,449
5,Baby Food,17-11-2014,389768588,669
5,Household,26-05-2012,522669255,417
1,Clothes,22-09-2012,795274817,299
6,Fruits,15-07-2013,684196603,542
4,Cosmetics,14-05-2017,636358439,383
4,Vegetables,30-08-2012,718996655,540
1,Household,15-06-2015,169660079,253
3,Meat,17-03-2010,309977376,293
1,Cereal,24-03-2016,464479911,102
2,Household,26-03-2012,379439294,169
2,Meat,23-11-2011,448736417,362
4,Fruits,29-08-2016,327923285,598
3,Personal Care,13-04-2017,682089459,242
2,Vegetables,24-11-2014,402796828,489
1,Clothes,24-05-2014,839888751,215
1,Cosmetics,29-12-2011,382933461,194
3,Beverages,16-07-2011,887014520,195
1,Office Supplies,22-10-2011,646586024,421
4,Clothes,22-09-2011,773197877,189
2,Snacks,22-11-2015,637524878,646
2,Baby Food,26-01-2011,250971782,111
2,Cosmetics,21-11-2015,768587052,221
3,Snacks,26-11-2010,633683097,951
3,Cosmetics,16-11-2010,484042870,207
4,Cosmetics,14-08-2013,353828275,118
1,Fruits,30-04-2015,648839509,337
2,Beverages,27-01-2013,613217198,109
5,Household,24-05-2013,616101968,357
1,Vegetables,25-01-2015,211208140,336
6,Household,22-02-2017,351634442,266
2,Snacks,14-01-2011,949929702,405
2,Meat,20-07-2017,722205007,195
6,Baby Food,30-04-2016,533714377,108
3,Meat,29-03-2010,970524346,312
6,Clothes,31-07-2013,178053891,321
4,Fruits,24-11-2010,149854648,288
6,Household,22-05-2015,887587440,286
2,Vegetables,18-11-2010,872310006,433
2,Office Supplies,21-05-2012,958086621,418
2,Personal Care,21-04-2015,363925826,147
1,Clothes,18-10-2011,948776566,104
2,Snacks,25-03-2016,740812671,174
1,Cosmetics,30-09-2013,988520467,106
1,Office Supplies,20-01-2017,310698783,802
4,Beverages,17-03-2017,546458947,260
5,Cosmetics,18-06-2015,216732633,127
2,Clothes,28-10-2016,695848119,207
2,Beverages,27-08-2015,828048408,215
4,Baby Food,21-12-2015,217971169,218
4,Snacks,18-08-2014,437540233,656
3,Beverages,15-02-2017,878991925,667
3,Baby Food,29-01-2011,104875075,593
3,Office Supplies,22-06-2015,798051011,518
2,Cereal,27-08-2015,119289052,106
4,Baby Food,27-01-2013,864636313,630
2,Office Supplies,18-08-2016,111846673,355
3,Personal Care,20-07-2016,895343959,583
1,Cereal,13-02-2012,383843266,773
3,Vegetables,20-03-2011,645462501,504
3,Baby Food,13-03-2010,703635966,596
4,Vegetables,19-03-2016,114350354,697
2,Household,23-05-2015,186778581,396
2,Cereal,14-04-2017,434527575,611
2,Clothes,19-12-2011,395526969,146
5,Snacks,21-11-2014,945937287,264
4,Clothes,14-02-2013,736291539,139
2,Baby Food,21-03-2017,339829719,322
2,Personal Care,23-03-2017,464161908,265
2,Meat,22-07-2011,914959275,205
4,Beverages,15-09-2011,209314715,309
1,Baby Food,15-11-2013,374185597,138
3,Clothes,21-09-2013,703370749,677
6,Personal Care,27-07-2015,110981500,423
3,Clothes,17-12-2014,641190707,513
3,Fruits,13-08-2015,641686809,570
7,Personal Care,17-08-2015,389441573,185
5,Snacks,14-07-2011,282593095,431
2,Vegetables,31-01-2015,544728600,559
2,Cosmetics,23-01-2011,131204926,139
1,Beverages,26-09-2012,118907535,198
7,Personal Care,26-11-2013,195147073,408
4,Fruits,28-04-2010,313641917,170
4,Snacks,22-04-2015,538203322,504
1,Snacks,30-04-2015,989680039,698
4,Snacks,17-01-2011,514748370,422
7,Fruits,18-03-2012,586894643,278
2,Fruits,15-09-2010,949917685,420
4,Cereal,17-08-2014,967928826,590
2,Beverages,13-03-2014,975351893,227
5,Household,31-01-2011,383018434,126
1,Personal Care,29-06-2011,148577487,353
5,Household,27-07-2011,388073861,428
1,Fruits,14-05-2017,987550151,476
6,Cosmetics,24-08-2016,100315320,115
5,Snacks,26-01-2014,113918197,953
5,Vegetables,14-05-2015,336220109,350
2,Baby Food,20-12-2015,145394885,706
6,Snacks,15-05-2012,339928853,132
6,Beverages,13-03-2014,480582177,120
2,Cereal,26-02-2014,575236690,488
2,Beverages,17-02-2014,452320706,191
1,Vegetables,29-02-2012,361883056,735
6,Clothes,22-03-2011,730200564,512
1,Snacks,24-08-2013,690615880,725
1,Household,15-03-2010,407939374,360
2,Office Supplies,25-08-2011,122213304,235
2,Personal Care,17-04-2014,327994525,551
2,Beverages,19-10-2013,882688653,192
1,Fruits,21-04-2011,277074611,961
3,Cosmetics,30-04-2014,192171323,174
6,Cereal,26-03-2015,203027617,108
2,Cosmetics,26-11-2012,765329778,182
3,Cereal,21-07-2014,565962684,114
3,Baby Food,23-07-2014,742286813,127
5,Cereal,14-06-2015,841225993,740
2,Cereal,30-09-2011,347659623,106
4,Personal Care,21-07-2012,396886527,362
3,Vegetables,19-03-2013,980865657,800
1,Cosmetics,13-06-2016,146475064,107
2,Meat,20-05-2017,371125304,112
4,Snacks,19-04-2010,604496800,281
3,Beverages,21-01-2015,422048652,772
1,Vegetables,23-04-2012,903572976,561
2,Beverages,23-01-2014,920993602,422
6,Cosmetics,28-08-2010,766546857,187
2,Vegetables,29-08-2015,112559068,689
3,Cosmetics,13-11-2013,549053180,155
3,Meat,25-10-2016,885750234,741
3,Clothes,19-05-2016,866449058,137
1,Office Supplies,25-04-2012,886609828,336
2,Household,17-01-2011,866176116,483
2,Vegetables,22-06-2011,384803712,749
2,Clothes,27-05-2013,208116948,189
3,Cosmetics,21-07-2017,817530286,111
3,Cosmetics,25-10-2015,316911637,134
4,Cereal,14-02-2015,587512195,792
2,Personal Care,24-04-2011,698441922,189
7,Clothes,29-04-2012,476224124,148
1,Cereal,22-08-2014,476190221,482
2,Cereal,24-06-2015,294504678,109
3,Baby Food,25-03-2011,182966840,447
2,Personal Care,19-03-2012,960717332,366
2,Vegetables,26-03-2017,103957545,200
2,Cereal,17-08-2011,396105039,601
6,Household,19-08-2015,322415101,434
6,Meat,22-01-2011,152025306,237
5,Household,27-04-2013,424150216,217
2,Household,26-05-2014,662856519,142
5,Vegetables,25-12-2012,520289599,373
3,Cereal,23-01-2012,211649739,838
2,Office Supplies,19-10-2014,636855399,447
2,Fruits,23-06-2015,315561091,272
3,Vegetables,25-10-2016,713047301,490
7,Cosmetics,28-01-2012,950400483,915
4,Baby Food,14-12-2014,510954654,269
3,Household,13-07-2011,305696141,570
1,Cosmetics,20-06-2015,415923774,261
2,Household,14-09-2010,459595286,166
2,Cereal,13-01-2010,898609817,874
3,Cereal,18-06-2016,866688096,131
4,Baby Food,27-04-2014,115855824,505
2,Office Supplies,17-12-2014,614230430,172
3,Cereal,28-11-2010,629117763,102
4,Meat,15-06-2010,434790647,111
4,Vegetables,21-05-2014,715910613,246
4,Beverages,31-08-2016,651800668,367
3,Fruits,30-05-2010,149128520,643
3,Vegetables,13-05-2011,465995252,655
6,Fruits,26-09-2016,128853166,648
4,Cosmetics,19-09-2014,684515035,543
1,Office Supplies,15-07-2016,775813138,483
1,Beverages,13-01-2011,145727050,866
4,Beverages,30-05-2016,824730622,158
4,Baby Food,27-11-2013,953497684,127
2,Snacks,18-11-2014,840614879,533
2,Meat,22-09-2012,689244306,569
